,num_nodes,p,dim,burnt_nodes,instance,lambda_d,D,T,algorithm,infeasible,runtime,not_interrupted,objective,is_upper_bound,D_max,defended_seq,distances
17,40,0.0625,3,3,1,7,2,2,moving,False,0.017324209213257,True,20,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [7, 2, 1]]","[0.0, 1.0142422034490801]"
18,40,0.0625,3,3,1,7,2,3,moving,False,0.076204061508179,True,29,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [5, 3, 1]]","[0.0, 0.0, 2.786759167848949]"
19,40,0.0625,3,3,1,7,2,4,moving,False,0.200093030929565,True,36,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [5, 3, 0], [5, 3, 1], [5, 4, 0], [5, 4, 1]]","[0.0, 0.0, 2.7867591678489534, 2.7867591678489534]"
20,40,0.0625,3,3,1,7,2,5,moving,False,1.57497811317444,True,38,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [5, 3, 1], [5, 4, 0], [5, 4, 1], [5, 5, 0], [5, 5, 1]]","[0.0, 0.0, 2.7867591678489534, 2.7867591678489534, 2.7867591678489534]"
21,40,0.0625,3,3,3,2,4,1,moving,False,0.257456064224243,True,7,False,4,"[[40, 0, 0], [40, 1, 0], [36, 1, 1], [36, 1, 2], [36, 1, 3]]",[0.39845707598257807]
22,40,0.0625,3,3,3,2,4,2,moving,False,31.2669050693512,True,11,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [36, 1, 2], [36, 1, 3], [36, 2, 0], [35, 2, 1], [35, 2, 2], [35, 2, 3]]","[0.39845707598257807, 1.921813282778471]"
23,40,0.0625,3,3,3,2,4,3,moving,False,371.870146036148,True,17,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [36, 1, 2], [36, 1, 3], [35, 2, 0], [35, 2, 1], [35, 2, 2], [35, 2, 3], [22, 3, 0], [28, 3, 1], [28, 3, 2], [28, 3, 3]]","[0.39845707598257807, 1.921813282778471, 2.9952265053748564]"
24,40,0.0625,3,3,3,2,4,4,moving,False,5126.81555604935,True,23,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [40, 2, 0], [36, 2, 1], [36, 2, 2], [26, 2, 3], [26, 3, 0], [17, 3, 1], [22, 3, 2], [22, 3, 3], [9, 4, 0], [33, 4, 1], [33, 4, 2], [33, 4, 3]]","[0.0, 1.289145535672486, 2.619861573649972, 3.9106920280830786]"
25,40,0.0625,3,3,3,2,4,5,moving,False,25778.2476990223,True,24,False,4,"[[40, 0, 0], [40, 1, 0], [15, 1, 1], [15, 1, 2], [15, 1, 3], [29, 2, 0], [26, 2, 1], [26, 2, 2], [26, 2, 3], [26, 3, 0], [17, 3, 1], [17, 3, 2], [17, 3, 3], [33, 4, 0], [9, 4, 1], [32, 4, 2], [32, 4, 3], [4, 5, 0], [4, 5, 1], [4, 5, 2], [4, 5, 3]]","[0.7846265788420225, 1.8836501740605205, 2.674281675609322, 3.9169796711773794, 4.709205987718763]"
26,40,0.0625,3,3,3,2,4,6,moving,False,87411.6433598995,True,25,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [15, 1, 2], [15, 1, 3], [29, 2, 0], [29, 2, 1], [29, 2, 2], [26, 2, 3], [26, 3, 0], [26, 3, 1], [17, 3, 2], [17, 3, 3], [33, 4, 0], [9, 4, 1], [32, 4, 2], [32, 4, 3], [32, 5, 0], [32, 5, 1], [4, 5, 2], [4, 5, 3], [4, 6, 0], [4, 6, 1], [4, 6, 2], [13, 6, 3]]","[0.7846265788420225, 1.8836501740605205, 2.674281675609322, 3.9169796711773794, 4.709205987718763, 5.6567917175561435]"
27,40,0.0625,3,3,3,2,4,7,moving,False,151250.476577997,True,25,True,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [15, 2, 0], [29, 2, 1], [26, 2, 2], [26, 2, 3], [26, 3, 0], [26, 3, 1], [17, 3, 2], [17, 3, 3], [33, 4, 0], [9, 4, 1], [9, 4, 2], [32, 4, 3], [32, 5, 0], [32, 5, 1], [32, 5, 2], [32, 5, 3], [23, 6, 0], [23, 6, 1], [23, 6, 2], [23, 6, 3], [23, 7, 0], [13, 7, 1], [13, 7, 2], [13, 7, 3]]","[0.0, 1.8836501740605203, 2.6742816756093215, 3.916979671177379, 3.916979671177379, 5.335903041199029, 6.888754902311689]"
28,40,0.0625,3,3,3,7,2,1,moving,False,0.002213001251221,True,7,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
29,40,0.0625,3,3,3,7,2,2,moving,False,0.017822027206421,True,12,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [36, 2, 1]]","[0.0, 1.3945997659390335]"
30,40,0.0625,3,3,3,7,2,3,moving,False,0.086648941040039,True,23,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [36, 2, 0], [36, 2, 1], [36, 3, 0], [36, 3, 1]]","[0.0, 1.3945997659390272, 1.3945997659390272]"
31,40,0.0625,3,3,3,7,2,4,moving,False,0.489025831222534,True,32,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [14, 3, 1], [14, 4, 0], [14, 4, 1]]","[0.0, 0.0, 2.899523368328448, 2.899523368328448]"
32,40,0.0625,3,3,3,7,2,5,moving,False,2.7036280632019,True,37,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [11, 2, 0], [11, 2, 1], [11, 3, 0], [11, 3, 1], [11, 4, 0], [21, 4, 1], [21, 5, 0], [18, 5, 1]]","[0.0, 1.8137677091188635, 1.8137677091188622, 3.8517826741786276, 4.9508546156960325]"
33,40,0.0625,3,3,4,2,4,1,moving,False,0.415676116943359,True,9,False,4,"[[40, 0, 0], [40, 1, 0], [14, 1, 1], [14, 1, 2], [14, 1, 3]]",[0.5462446706437138]
34,40,0.0625,3,3,4,2,4,2,moving,False,57.4602990150452,True,16,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [14, 1, 3], [34, 2, 0], [6, 2, 1], [6, 2, 2], [6, 2, 3]]","[0.5462446706437138, 1.8280470622916722]"
35,40,0.0625,3,3,4,2,4,3,moving,False,249.937388896942,True,24,False,4,"[[40, 0, 0], [40, 1, 0], [14, 1, 1], [14, 1, 2], [14, 1, 3], [23, 2, 0], [35, 2, 1], [22, 2, 2], [22, 2, 3], [18, 3, 0], [18, 3, 1], [18, 3, 2], [26, 3, 3]]","[0.5462446706437138, 1.9886095615090293, 2.9166707679200727]"
36,40,0.0625,3,3,4,2,4,4,moving,False,1263.18025493622,True,26,True,4,"[[40, 0, 0], [40, 1, 0], [14, 1, 1], [14, 1, 2], [14, 1, 3], [35, 2, 0], [22, 2, 1], [22, 2, 2], [22, 2, 3], [22, 3, 0], [26, 3, 1], [18, 3, 2], [18, 3, 3], [11, 4, 0], [19, 4, 1], [39, 4, 2], [39, 4, 3]]","[0.5462446706437138, 1.6109151887350193, 2.62841022692053, 3.9272299611798243]"
37,40,0.0625,3,3,4,7,2,1,moving,False,0.00217604637146,True,10,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
38,40,0.0625,3,3,4,7,2,2,moving,False,0.016474962234497,True,22,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1]]","[0.0, 0.0]"
39,40,0.0625,3,3,4,7,2,3,moving,False,0.044661998748779,True,34,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [23, 3, 1]]","[0.0, 0.0, 2.970837155700777]"
40,40,0.0625,3,3,4,7,2,4,moving,False,0.126708030700684,True,36,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [35, 3, 0], [35, 3, 1], [35, 4, 0], [3, 4, 1]]","[0.0, 0.0, 2.854435209584057, 3.2836989658655242]"
41,40,0.0625,3,3,4,7,2,5,moving,False,1.19815993309021,True,37,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [35, 3, 0], [35, 3, 1], [35, 4, 0], [3, 4, 1], [3, 5, 0], [3, 5, 1]]","[0.0, 0.0, 2.854435209584057, 3.2836989658655513, 3.2836989658655513]"
42,40,0.0625,3,3,5,2,4,1,moving,False,0.559973001480103,True,15,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [5, 1, 3]]",[0.6737836854364382]
43,40,0.0625,3,3,5,2,4,2,moving,False,79.6470680236816,True,29,False,4,"[[40, 0, 0], [40, 1, 0], [5, 1, 1], [5, 1, 2], [5, 1, 3], [37, 2, 0], [25, 2, 1], [25, 2, 2], [25, 2, 3]]","[0.6737836854365805, 1.9470570831799496]"
44,40,0.0625,3,3,5,2,4,3,moving,False,382.103432178497,True,32,True,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [12, 1, 3], [10, 2, 0], [31, 2, 1], [31, 2, 2], [29, 2, 3], [34, 3, 0], [34, 3, 1], [34, 3, 2], [34, 3, 3]]","[0.9182875694704551, 1.9917347472235731, 2.6304886094169406]"
45,40,0.0625,3,3,5,7,2,1,moving,False,0.002281904220581,True,16,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
46,40,0.0625,3,3,5,7,2,2,moving,False,0.017082929611206,True,33,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [27, 2, 1]]","[0.0, 1.9035962335058676]"
47,40,0.0625,3,3,5,7,2,3,moving,False,0.059671878814697,True,39,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [27, 2, 1], [27, 3, 0], [27, 3, 1]]","[0.0, 1.9035962335058676, 1.9035962335058576]"
48,40,0.0625,3,3,6,2,4,1,moving,False,0.931890964508056,True,13,False,4,"[[40, 0, 0], [24, 1, 0], [13, 1, 1], [13, 1, 2], [13, 1, 3]]",[0.8777505082700001]
49,40,0.0625,3,3,6,2,4,2,moving,False,56.4270370006561,True,27,False,4,"[[40, 0, 0], [24, 1, 0], [13, 1, 1], [13, 1, 2], [13, 1, 3], [15, 2, 0], [15, 2, 1], [15, 2, 2], [26, 2, 3]]","[0.8777505082700001, 1.6760170363145888]"
50,40,0.0625,3,3,6,2,4,3,moving,False,1187.42672109604,True,32,True,4,"[[40, 0, 0], [21, 1, 0], [21, 1, 1], [24, 1, 2], [24, 1, 3], [15, 2, 0], [15, 2, 1], [15, 2, 2], [36, 2, 3], [36, 3, 0], [36, 3, 1], [34, 3, 2], [34, 3, 3]]","[0.911915681355264, 1.985691713189601, 2.3926532430017855]"
51,40,0.0625,3,3,6,7,2,1,moving,False,0.00314998626709,True,13,False,2,"[[40, 0, 0], [40, 1, 0], [32, 1, 1]]",[0.6761189134618508]
52,40,0.0625,3,3,6,7,2,2,moving,False,0.053451061248779,True,33,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [24, 2, 1]]","[0.0, 1.8978748946960282]"
53,40,0.0625,3,3,6,7,2,3,moving,False,0.125925064086914,True,38,True,2,"[[40, 0, 0], [40, 1, 0], [32, 1, 1], [32, 2, 0], [32, 2, 1], [34, 3, 0], [34, 3, 1]]","[0.6761189134618508, 0.6761189134618557, 2.1342455258455804]"
54,40,0.0625,3,3,7,2,4,1,moving,False,0.590716123580933,True,9,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [25, 1, 2], [25, 1, 3]]",[0.6547880108650086]
55,40,0.0625,3,3,7,2,4,2,moving,False,43.4058799743652,True,21,False,4,"[[40, 0, 0], [25, 1, 0], [25, 1, 1], [25, 1, 2], [25, 1, 3], [3, 2, 0], [3, 2, 1], [3, 2, 2], [18, 2, 3]]","[0.6547880108650086, 1.807167317259607]"
56,40,0.0625,3,3,7,2,4,3,moving,False,397.558532953262,True,26,False,4,"[[40, 0, 0], [25, 1, 0], [25, 1, 1], [25, 1, 2], [25, 1, 3], [19, 2, 0], [19, 2, 1], [19, 2, 2], [19, 2, 3], [4, 3, 0], [4, 3, 1], [4, 3, 2], [20, 3, 3]]","[0.6547880108650086, 1.0759788851260448, 2.8273987462998904]"
57,40,0.0625,3,3,7,2,4,4,moving,False,1886.38273692131,True,29,False,4,"[[40, 0, 0], [40, 1, 0], [25, 1, 1], [25, 1, 2], [25, 1, 3], [19, 2, 0], [0, 2, 1], [0, 2, 2], [14, 2, 3], [37, 3, 0], [37, 3, 1], [37, 3, 2], [37, 3, 3], [7, 4, 0], [26, 4, 1], [26, 4, 2], [26, 4, 3]]","[0.6547880108650086, 1.8994693802451834, 2.888576067285153, 3.877097927725279]"
58,40,0.0625,3,3,7,2,4,5,moving,False,7774.41399598122,True,30,True,4,"[[40, 0, 0], [25, 1, 0], [25, 1, 1], [25, 1, 2], [25, 1, 3], [19, 2, 0], [19, 2, 1], [19, 2, 2], [0, 2, 3], [14, 3, 0], [37, 3, 1], [37, 3, 2], [37, 3, 3], [37, 4, 0], [7, 4, 1], [7, 4, 2], [7, 4, 3], [5, 5, 0], [5, 5, 1], [5, 5, 2], [5, 5, 3]]","[0.6547880108650086, 1.3775956344266043, 2.888576067285153, 3.2099557082721617, 4.503370997150817]"
59,40,0.0625,3,3,7,7,2,1,moving,False,0.002254009246826,True,10,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
60,40,0.0625,3,3,7,7,2,2,moving,False,0.01817512512207,True,25,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [27, 2, 1]]","[0.0, 1.7559423266198975]"
61,40,0.0625,3,3,7,7,2,3,moving,False,0.084604024887085,True,34,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [14, 2, 0], [14, 2, 1], [14, 3, 0], [14, 3, 1]]","[0.0, 1.264966361898761, 1.264966361898761]"
62,40,0.0625,3,3,7,7,2,4,moving,False,0.274797916412354,True,38,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [14, 3, 0], [14, 3, 1], [14, 4, 0], [0, 4, 1]]","[0.0, 0.0, 1.264966361898761, 3.091524472263788]"
63,40,0.0625,3,3,8,2,4,1,moving,False,1.38355398178101,True,8,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [15, 1, 3]]",[0.7684798467357739]
64,40,0.0625,3,3,8,2,4,2,moving,False,55.1683659553528,True,15,False,4,"[[40, 0, 0], [40, 1, 0], [26, 1, 1], [26, 1, 2], [26, 1, 3], [23, 2, 0], [5, 2, 1], [5, 2, 2], [5, 2, 3]]","[0.7649893262246198, 1.924330288026296]"
65,40,0.0625,3,3,8,2,4,3,moving,False,556.244801044464,True,22,False,4,"[[40, 0, 0], [40, 1, 0], [26, 1, 1], [26, 1, 2], [26, 1, 3], [23, 2, 0], [5, 2, 1], [5, 2, 2], [5, 2, 3], [29, 3, 0], [29, 3, 1], [29, 3, 2], [29, 3, 3]]","[0.7649893262246198, 1.924330288026296, 2.624526235320526]"
66,40,0.0625,3,3,8,2,4,4,moving,False,8646.1592900753,True,25,False,4,"[[40, 0, 0], [40, 1, 0], [15, 1, 1], [15, 1, 2], [15, 1, 3], [21, 2, 0], [21, 2, 1], [37, 2, 2], [37, 2, 3], [17, 3, 0], [17, 3, 1], [28, 3, 2], [28, 3, 3], [31, 4, 0], [31, 4, 1], [31, 4, 2], [39, 4, 3]]","[0.7684798467357739, 1.9348503385846874, 2.5738026995155057, 3.9986757391394345]"
67,40,0.0625,3,3,8,2,4,5,moving,False,30712.4486310482,True,25,True,4,"[[40, 0, 0], [15, 1, 0], [15, 1, 1], [15, 1, 2], [15, 1, 3], [15, 2, 0], [21, 2, 1], [21, 2, 2], [37, 2, 3], [17, 3, 0], [28, 3, 1], [28, 3, 2], [28, 3, 3], [31, 4, 0], [31, 4, 1], [31, 4, 2], [31, 4, 3], [23, 5, 0], [23, 5, 1], [7, 5, 2], [7, 5, 3]]","[0.7684798467357739, 1.9348503385846874, 2.5738026995155057, 3.054549569179387, 4.580670501413068]"
68,40,0.0625,3,3,8,7,2,1,moving,False,0.002316951751709,True,9,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
69,40,0.0625,3,3,8,7,2,2,moving,False,0.020388126373291,True,19,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [14, 2, 0], [14, 2, 1]]","[0.0, 1.7299775389532814]"
70,40,0.0625,3,3,8,7,2,3,moving,False,0.188418865203857,True,30,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [35, 2, 1], [34, 3, 0], [34, 3, 1]]","[0.0, 1.0527175261072266, 2.936028846477087]"
71,40,0.0625,3,3,8,7,2,4,moving,False,1.09221005439758,True,35,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [28, 2, 1], [17, 3, 0], [17, 3, 1], [17, 4, 0], [17, 4, 1]]","[0.0, 1.7364063369064942, 2.8038283553774557, 2.8038283553774557]"
72,40,0.0625,3,3,8,7,2,5,moving,False,4.42446613311768,True,36,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [28, 3, 0], [17, 3, 1], [17, 4, 0], [17, 4, 1], [17, 5, 0], [24, 5, 1]]","[0.0, 0.0, 2.8038283553775827, 2.8038283553777488, 4.9029965722781235]"
73,40,0.0625,3,3,9,2,5,1,moving,False,0.461495876312256,True,10,False,5,"[[40, 0, 0], [19, 1, 0], [19, 1, 1], [19, 1, 2], [19, 1, 3], [19, 1, 4]]",[0.4820785039047563]
74,40,0.0625,3,3,9,2,5,2,moving,False,52.7216718196869,True,19,False,5,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [40, 1, 4], [10, 2, 0], [13, 2, 1], [15, 2, 2], [15, 2, 3], [15, 2, 4]]","[0.0, 1.999793258441419]"
75,40,0.0625,3,3,9,2,5,3,moving,False,871.257617950439,True,26,False,5,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [19, 1, 4], [10, 2, 0], [13, 2, 1], [13, 2, 2], [13, 2, 3], [13, 2, 4], [38, 3, 0], [38, 3, 1], [38, 3, 2], [38, 3, 3], [38, 3, 4]]","[0.4820785039047563, 1.8844452219771635, 2.6941680382801714]"
76,40,0.0625,3,3,9,2,5,4,moving,False,13133.43110919,True,29,True,5,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [19, 1, 4], [8, 2, 0], [0, 2, 1], [0, 2, 2], [0, 2, 3], [0, 2, 4], [2, 3, 0], [2, 3, 1], [2, 3, 2], [2, 3, 3], [18, 3, 4], [18, 4, 0], [6, 4, 1], [6, 4, 2], [6, 4, 3], [6, 4, 4]]","[0.4820785039047563, 1.9859387407143412, 2.670477449813378, 3.398467318638267]"
77,40,0.0625,3,3,9,7,2,1,moving,False,0.002304077148438,True,10,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
78,40,0.0625,3,3,9,7,2,2,moving,False,0.017247915267944,True,22,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [19, 2, 1]]","[0.0, 1.6872747636666472]"
79,40,0.0625,3,3,9,7,2,3,moving,False,0.100263118743896,True,32,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [19, 2, 1], [19, 3, 0], [19, 3, 1]]","[0.0, 1.6872747636666472, 1.6872747636666445]"
80,40,0.0625,3,3,9,7,2,4,moving,False,0.161870956420898,True,37,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [38, 3, 0], [38, 3, 1], [38, 4, 0], [38, 4, 1]]","[0.0, 0.0, 2.5397282074960104, 2.5397282074960104]"
81,40,0.0625,3,3,10,2,4,1,moving,False,0.537887096405029,True,14,False,4,"[[40, 0, 0], [38, 1, 0], [38, 1, 1], [38, 1, 2], [38, 1, 3]]",[0.9903988323840991]
82,40,0.0625,3,3,10,2,4,2,moving,False,63.3795490264893,True,31,False,4,"[[40, 0, 0], [40, 1, 0], [38, 1, 1], [38, 1, 2], [38, 1, 3], [31, 2, 0], [31, 2, 1], [31, 2, 2], [31, 2, 3]]","[0.9903988323846182, 1.5563064635939283]"
83,40,0.0625,3,3,10,2,4,3,moving,False,741.870395898819,True,34,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [38, 1, 3], [38, 2, 0], [38, 2, 1], [22, 2, 2], [22, 2, 3], [36, 3, 0], [36, 3, 1], [6, 3, 2], [6, 3, 3]]","[0.9903988323840991, 1.632392309823194, 2.8976476009986905]"
84,40,0.0625,3,3,10,2,4,4,moving,False,1670.08915185928,True,34,True,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [38, 1, 2], [38, 1, 3], [38, 2, 0], [31, 2, 1], [31, 2, 2], [31, 2, 3], [32, 3, 0], [32, 3, 1], [32, 3, 2], [32, 3, 3], [20, 4, 0], [20, 4, 1], [20, 4, 2], [20, 4, 3]]","[0.9903988323840991, 1.5563064635934092, 2.9239537654591197, 3.6792773330997512]"
