,num_nodes,p,dim,burnt_nodes,instance,lambda_d,D,T,algorithm,infeasible,runtime,not_interrupted,objective,is_upper_bound,D_max,defended_seq,distances
14,10,0.25,3,1,2,7,2,4,moving,False,0.016360998153686523,True,8.0,False,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 2, 0], [10, 2, 1], [3, 3, 0], [3, 3, 1], [3, 4, 0], [3, 4, 1]]","[0.0, 0.0, 1.7160049135612787, 1.7160049135612787]"
15,10,0.25,3,1,2,7,2,5,moving,False,0.034191131591796875,True,8.0,True,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 2, 0], [10, 2, 1], [10, 3, 0], [10, 3, 1], [1, 4, 0], [7, 4, 1], [7, 5, 0], [7, 5, 1]]","[0.0, 0.0, 0.0, 3.407302621118313, 3.407302621118313]"
16,10,0.25,3,1,3,2,3,1,moving,False,0.005276918411254883,True,2.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [2, 1, 2]]",[0.9227474053513232]
17,10,0.25,3,1,3,2,3,2,moving,False,0.12038803100585938,True,2.0,True,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2], [10, 2, 0], [6, 2, 1], [5, 2, 2]]","[0.0, 1.7800268632227632]"
18,10,0.25,3,1,3,7,1,1,moving,False,0.0004069805145263672,True,2.0,False,1,"[[10, 0, 0], [10, 1, 0]]",[0.0]
19,10,0.25,3,1,3,7,1,2,moving,False,0.0006380081176757812,True,4.0,False,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0]]","[0.0, 0.0]"
20,10,0.25,3,1,3,7,1,3,moving,False,0.0009920597076416016,True,7.0,False,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0], [10, 3, 0]]","[0.0, 0.0, 0.0]"
21,10,0.25,3,1,3,7,1,4,moving,False,0.0020580291748046875,True,9.0,True,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0], [10, 3, 0], [8, 4, 0]]","[0.0, 0.0, 0.0, 2.210130446660514]"
22,10,0.25,3,1,4,2,2,1,moving,False,0.0009250640869140625,True,2.0,False,2,"[[10, 0, 0], [10, 1, 0], [7, 1, 1]]",[0.8016955563147781]
23,10,0.25,3,1,4,2,2,2,moving,False,0.009680986404418945,True,6.0,False,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 2, 0], [2, 2, 1]]","[0.0, 1.1151612919723277]"
24,10,0.25,3,1,4,2,2,3,moving,False,0.038984060287475586,True,7.0,True,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 2, 0], [7, 2, 1], [9, 3, 0], [9, 3, 1]]","[0.0, 0.8016955563147781, 2.8503323756703383]"
25,10,0.25,3,1,4,7,1,1,moving,False,0.0003612041473388672,True,2.0,False,1,"[[10, 0, 0], [10, 1, 0]]",[0.0]
26,10,0.25,3,1,4,7,1,2,moving,False,0.0005948543548583984,True,7.0,False,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0]]","[0.0, 0.0]"
27,10,0.25,3,1,4,7,1,3,moving,False,0.0009291172027587891,True,10.0,True,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0], [10, 3, 0]]","[0.0, 0.0, 0.0]"
28,10,0.25,3,1,5,2,2,1,moving,False,0.0013670921325683594,True,4.0,False,2,"[[10, 0, 0], [10, 1, 0], [6, 1, 1]]",[0.8212257245255413]
29,10,0.25,3,1,5,2,2,2,moving,False,0.01979804039001465,True,5.0,True,2,"[[10, 0, 0], [6, 1, 0], [6, 1, 1], [6, 2, 0], [4, 2, 1]]","[0.8212257245255321, 1.7422717607748295]"
30,10,0.25,3,1,5,7,1,1,moving,False,0.00036215782165527344,True,5.0,False,1,"[[10, 0, 0], [10, 1, 0]]",[0.0]
31,10,0.25,3,1,5,7,1,2,moving,False,0.0005791187286376953,True,7.0,False,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0]]","[0.0, 0.0]"
32,10,0.25,3,1,5,7,1,3,moving,False,0.0009508132934570312,True,8.0,False,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0], [10, 3, 0]]","[0.0, 0.0, 0.0]"
33,10,0.25,3,1,5,7,1,4,moving,False,0.0016589164733886719,True,9.0,True,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0], [10, 3, 0], [7, 4, 0]]","[0.0, 0.0, 0.0, 2.7257162150163605]"
34,10,0.25,3,1,6,2,3,1,moving,False,0.0031290054321289062,True,3.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [7, 1, 2]]",[0.6668941572561407]
35,10,0.25,3,1,6,2,3,2,moving,False,0.07547879219055176,True,5.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2], [10, 2, 0], [1, 2, 1], [5, 2, 2]]","[0.0, 1.9828587894785352]"
36,10,0.25,3,1,6,2,3,3,moving,False,0.3772909641265869,True,5.0,True,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2], [5, 2, 0], [1, 2, 1], [1, 2, 2], [0, 3, 0], [0, 3, 1], [0, 3, 2]]","[0.0, 1.7554941559262502, 2.392811809649391]"
37,10,0.25,3,1,6,7,2,1,moving,False,0.00061798095703125,True,4.0,False,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1]]",[0.0]
38,10,0.25,3,1,6,7,2,2,moving,False,0.002009153366088867,True,7.0,False,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 2, 0], [2, 2, 1]]","[0.0, 1.44884268687789]"
39,10,0.25,3,1,6,7,2,3,moving,False,0.004820108413696289,True,9.0,True,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 2, 0], [10, 2, 1], [2, 3, 0], [2, 3, 1]]","[0.0, 0.0, 1.4488426868778905]"
40,10,0.25,3,1,7,2,3,1,moving,False,0.005586147308349609,True,3.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [1, 1, 2]]",[0.9876785161136227]
41,10,0.25,3,1,7,2,3,2,moving,False,0.13419294357299805,True,4.0,True,3,"[[10, 0, 0], [4, 1, 0], [4, 1, 1], [4, 1, 2], [4, 2, 0], [6, 2, 1], [6, 2, 2]]","[0.5994702172352262, 1.3769861549759925]"
42,10,0.25,3,1,7,7,2,1,moving,False,0.0006160736083984375,True,3.0,False,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1]]",[0.0]
43,10,0.25,3,1,7,7,2,2,moving,False,0.0016608238220214844,True,6.0,False,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 2, 0], [10, 2, 1]]","[0.0, 0.0]"
44,10,0.25,3,1,7,7,2,3,moving,False,0.003175973892211914,True,10.0,True,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 2, 0], [10, 2, 1], [10, 3, 0], [10, 3, 1]]","[0.0, 0.0, 0.0]"
45,10,0.25,3,1,8,2,3,1,moving,False,0.008164167404174805,True,4.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [1, 1, 2]]",[0.22134408624239207]
46,10,0.25,3,1,8,2,3,2,moving,False,0.11449718475341797,True,5.0,False,3,"[[10, 0, 0], [1, 1, 0], [0, 1, 1], [0, 1, 2], [9, 2, 0], [9, 2, 1], [9, 2, 2]]","[0.7935571462499792, 1.993719732012841]"
47,10,0.25,3,1,8,2,3,3,moving,False,0.6298911571502686,True,6.0,True,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2], [9, 2, 0], [9, 2, 1], [2, 2, 2], [2, 3, 0], [6, 3, 1], [6, 3, 2]]","[0.0, 1.9229117698099398, 2.808946594282422]"
48,10,0.25,3,1,8,7,2,1,moving,False,0.0014050006866455078,True,4.0,False,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1]]",[0.0]
49,10,0.25,3,1,8,7,2,2,moving,False,0.007059812545776367,True,7.0,False,2,"[[10, 0, 0], [10, 1, 0], [1, 1, 1], [1, 2, 0], [1, 2, 1]]","[0.7747043018483728, 0.7747043018483728]"
50,10,0.25,3,1,8,7,2,3,moving,False,0.013654947280883789,True,8.0,True,2,"[[10, 0, 0], [1, 1, 0], [1, 1, 1], [4, 2, 0], [4, 2, 1], [4, 3, 0], [4, 3, 1]]","[0.7747043018483728, 1.6212038129161017, 1.6212038129161017]"
51,10,0.25,3,1,9,2,3,1,moving,False,0.0026221275329589844,True,4.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [9, 1, 2]]",[0.9622624619404608]
52,10,0.25,3,1,9,2,3,2,moving,False,0.04185199737548828,True,6.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2], [7, 2, 0], [7, 2, 1], [7, 2, 2]]","[0.0, 1.8976611948323183]"
53,10,0.25,3,1,9,2,3,3,moving,False,0.237807035446167,True,6.0,True,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [9, 1, 2], [9, 2, 0], [9, 2, 1], [9, 2, 2], [3, 3, 0], [3, 3, 1], [3, 3, 2]]","[0.9622624619404608, 0.9622624619404608, 1.1231018361438525]"
54,10,0.25,3,1,9,7,3,1,moving,False,0.0009911060333251953,True,4.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2]]",[0.0]
55,10,0.25,3,1,9,7,3,2,moving,False,0.003031015396118164,True,7.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2], [10, 2, 0], [10, 2, 1], [10, 2, 2]]","[0.0, 0.0]"
56,10,0.25,3,1,9,7,3,3,moving,False,0.0057260990142822266,True,9.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2], [10, 2, 0], [10, 2, 1], [10, 2, 2], [10, 3, 0], [10, 3, 1], [10, 3, 2]]","[0.0, 0.0, 0.0]"
57,10,0.25,3,1,9,7,3,4,moving,False,0.009080886840820312,True,10.0,True,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2], [10, 2, 0], [10, 2, 1], [10, 2, 2], [10, 3, 0], [10, 3, 1], [10, 3, 2], [10, 4, 0], [10, 4, 1], [10, 4, 2]]","[0.0, 0.0, 0.0, 0.0]"
