,num_nodes,p,dim,burnt_nodes,instance,lambda_d,D,T,algorithm,infeasible,runtime,not_interrupted,objective,is_upper_bound,D_max,defended_seq,distances
0,20,0.125,3,1,0,2,3,1,moving,False,0.06053900718688965,True,4.0,False,3,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [5, 1, 2]]",[0.3210388504448907]
1,20,0.125,3,1,0,2,3,2,moving,False,1.9279820919036865,True,8.0,False,3,"[[20, 0, 0], [5, 1, 0], [5, 1, 1], [5, 1, 2], [7, 2, 0], [4, 2, 1], [4, 2, 2]]","[0.3210388504448907, 1.8784634218523975]"
2,20,0.125,3,1,0,2,3,3,moving,False,6.999064922332764,True,8.0,True,3,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [5, 1, 2], [6, 2, 0], [1, 2, 1], [1, 2, 2], [11, 3, 0], [11, 3, 1], [16, 3, 2]]","[0.3210388504448907, 1.5347935784186055, 2.724169220422322]"
3,20,0.125,3,1,0,7,1,1,moving,False,0.0005049705505371094,True,5.0,False,1,"[[20, 0, 0], [20, 1, 0]]",[0.0]
4,20,0.125,3,1,0,7,1,2,moving,False,0.0019958019256591797,True,12.0,False,1,"[[20, 0, 0], [20, 1, 0], [20, 2, 0]]","[0.0, 0.0]"
5,20,0.125,3,1,0,7,1,3,moving,False,0.00849294662475586,True,14.0,False,1,"[[20, 0, 0], [11, 1, 0], [16, 2, 0], [16, 3, 0]]","[0.5832657339839955, 1.814959722271965, 1.814959722271965]"
6,20,0.125,3,1,0,7,1,4,moving,False,0.015000104904174805,True,15.0,False,1,"[[20, 0, 0], [20, 1, 0], [16, 2, 0], [11, 3, 0], [11, 4, 0]]","[0.0, 1.7284475052533819, 2.960141493541351, 2.960141493541351]"
7,20,0.125,3,1,0,7,1,5,moving,False,0.031687021255493164,True,15.0,True,1,"[[20, 0, 0], [11, 1, 0], [11, 2, 0], [16, 3, 0], [16, 4, 0], [3, 5, 0]]","[0.5832657339839955, 0.5832657339839955, 1.814959722271965, 1.814959722271965, 4.387087875583249]"
8,20,0.125,3,1,1,2,3,1,moving,False,0.03170609474182129,True,1.0,True,3,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [6, 1, 2]]",[0.5168504170164616]
9,20,0.125,3,1,1,7,2,1,moving,False,0.001007080078125,True,2.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1]]",[0.0]
10,20,0.125,3,1,1,7,2,2,moving,False,0.00465703010559082,True,6.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [11, 2, 1]]","[0.0, 1.8393221463977294]"
11,20,0.125,3,1,1,7,2,3,moving,False,0.02036905288696289,True,10.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [20, 2, 1], [11, 3, 0], [13, 3, 1]]","[0.0, 0.0, 2.8690090031156874]"
12,20,0.125,3,1,1,7,2,4,moving,False,0.04920601844787598,True,13.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [20, 2, 1], [11, 3, 0], [13, 3, 1], [13, 4, 0], [13, 4, 1]]","[0.0, 0.0, 2.869009003115689, 2.869009003115689]"
13,20,0.125,3,1,1,7,2,5,moving,False,0.14944911003112793,True,14.0,True,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [20, 2, 1], [11, 3, 0], [13, 3, 1], [13, 4, 0], [13, 4, 1], [13, 5, 0], [13, 5, 1]]","[0.0, 0.0, 2.8690090031156874, 2.8690090031156954, 2.8690090031156954]"
14,20,0.125,3,1,2,2,4,1,moving,False,0.013512134552001953,True,2.0,False,4,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 1, 2], [20, 1, 3]]",[0.0]
15,20,0.125,3,1,2,2,4,2,moving,False,1.7528331279754639,True,5.0,False,4,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 1, 2], [20, 1, 3], [16, 2, 0], [7, 2, 1], [7, 2, 2], [7, 2, 3]]","[0.0, 1.761240288258284]"
16,20,0.125,3,1,2,2,4,3,moving,False,14.643723011016846,True,8.0,False,4,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 1, 2], [20, 1, 3], [20, 2, 0], [20, 2, 1], [20, 2, 2], [6, 2, 3], [6, 3, 0], [18, 3, 1], [18, 3, 2], [18, 3, 3]]","[0.0, 1.9904179240650268, 2.6181547813455945]"
17,20,0.125,3,1,2,2,4,4,moving,False,41.84808111190796,True,10.0,False,4,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 1, 2], [20, 1, 3], [6, 2, 0], [6, 2, 1], [6, 2, 2], [6, 2, 3], [6, 3, 0], [6, 3, 1], [6, 3, 2], [3, 3, 3], [3, 4, 0], [3, 4, 1], [14, 4, 2], [0, 4, 3]]","[0.0, 1.990417924064968, 2.4867032973795977, 3.849244272258671]"
18,20,0.125,3,1,2,2,4,5,moving,False,234.44866800308228,True,11.0,True,4,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 1, 2], [20, 1, 3], [20, 2, 0], [20, 2, 1], [20, 2, 2], [6, 2, 3], [18, 3, 0], [18, 3, 1], [18, 3, 2], [18, 3, 3], [1, 4, 0], [1, 4, 1], [1, 4, 2], [1, 4, 3], [1, 5, 0], [1, 5, 1], [1, 5, 2], [17, 5, 3]]","[0.0, 1.990417924064968, 2.6181547813455355, 3.246015570883131, 4.262727642073847]"
19,20,0.125,3,1,2,7,2,1,moving,False,0.0010190010070800781,True,2.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1]]",[0.0]
20,20,0.125,3,1,2,7,2,2,moving,False,0.004244804382324219,True,6.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [20, 2, 1]]","[0.0, 0.0]"
21,20,0.125,3,1,2,7,2,3,moving,False,0.009860992431640625,True,14.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [20, 2, 1], [20, 3, 0], [20, 3, 1]]","[0.0, 0.0, 0.0]"
22,20,0.125,3,1,2,7,2,4,moving,False,0.01864004135131836,True,19.0,True,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [20, 2, 1], [20, 3, 0], [20, 3, 1], [20, 4, 0], [16, 4, 1]]","[0.0, 0.0, 0.0, 3.1756038151827837]"
23,20,0.125,3,1,3,2,4,1,moving,False,0.0299072265625,True,4.0,False,4,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [14, 1, 2], [14, 1, 3]]",[0.9121479820611887]
24,20,0.125,3,1,3,2,4,2,moving,False,1.6122400760650635,True,5.0,False,4,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 1, 2], [20, 1, 3], [9, 2, 0], [9, 2, 1], [9, 2, 2], [4, 2, 3]]","[0.0, 1.8852219800073367]"
25,20,0.125,3,1,3,2,4,3,moving,False,12.648202180862427,True,7.0,False,4,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 1, 2], [20, 1, 3], [5, 2, 0], [5, 2, 1], [5, 2, 2], [5, 2, 3], [5, 3, 0], [5, 3, 1], [1, 3, 2], [1, 3, 3]]","[0.0, 1.3168791313924335, 1.9772374256232084]"
26,20,0.125,3,1,3,2,4,4,moving,False,31.72228193283081,True,7.0,True,4,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 1, 2], [20, 1, 3], [5, 2, 0], [5, 2, 1], [5, 2, 2], [1, 2, 3], [1, 3, 0], [1, 3, 1], [1, 3, 2], [1, 3, 3], [1, 4, 0], [1, 4, 1], [1, 4, 2], [3, 4, 3]]","[0.0, 1.9772374256243337, 1.9772374256243337, 2.252500586389751]"
27,20,0.125,3,1,3,7,2,1,moving,False,0.0010101795196533203,True,4.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1]]",[0.0]
28,20,0.125,3,1,3,7,2,2,moving,False,0.004235982894897461,True,7.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [20, 2, 1]]","[0.0, 0.0]"
29,20,0.125,3,1,3,7,2,3,moving,False,0.010184049606323242,True,11.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [20, 2, 1], [20, 3, 0], [8, 3, 1]]","[0.0, 0.0, 2.6568902195340804]"
30,20,0.125,3,1,3,7,2,4,moving,False,0.026346206665039062,True,13.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [20, 2, 1], [20, 3, 0], [20, 3, 1], [3, 4, 0], [3, 4, 1]]","[0.0, 0.0, 0.0, 3.9804445798029158]"
31,20,0.125,3,1,3,7,2,5,moving,False,0.0916748046875,True,15.0,False,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [20, 2, 1], [20, 3, 0], [20, 3, 1], [20, 4, 0], [3, 4, 1], [3, 5, 0], [3, 5, 1]]","[0.0, 0.0, 0.0, 3.9804445798029158, 3.9804445798029158]"
32,20,0.125,3,1,3,7,2,6,moving,False,0.3476829528808594,True,16.0,True,2,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 2, 0], [20, 2, 1], [20, 3, 0], [20, 3, 1], [20, 4, 0], [3, 4, 1], [3, 5, 0], [3, 5, 1], [15, 6, 0], [15, 6, 1]]","[0.0, 0.0, 0.0, 3.9804445798029158, 3.9804445798029158, 5.239350467478431]"
33,20,0.125,3,1,4,2,3,1,moving,False,0.012190103530883789,True,5.0,False,3,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [19, 1, 2]]",[0.9089306191576938]
34,20,0.125,3,1,4,2,3,2,moving,False,0.5914390087127686,True,11.0,False,3,"[[20, 0, 0], [20, 1, 0], [19, 1, 1], [19, 1, 2], [13, 2, 0], [13, 2, 1], [13, 2, 2]]","[0.9089306191576938, 1.7795555871280564]"
35,20,0.125,3,1,4,2,3,3,moving,False,9.261640071868896,True,12.0,False,3,"[[20, 0, 0], [20, 1, 0], [20, 1, 1], [20, 1, 2], [13, 2, 0], [12, 2, 1], [12, 2, 2], [12, 3, 0], [12, 3, 1], [11, 3, 2]]","[0.0, 1.5923703422008526, 2.3286917445289115]"
36,20,0.125,3,1,4,2,3,4,moving,False,12.38898777961731,True,12.0,True,3,"[[20, 0, 0], [20, 1, 0], [19, 1, 1], [19, 1, 2], [13, 2, 0], [13, 2, 1], [13, 2, 2], [1, 3, 0], [1, 3, 1], [1, 3, 2], [1, 4, 0], [1, 4, 1], [1, 4, 2]]","[0.9089306191576938, 1.7795555871280564, 2.9213019695673097, 2.9213019695673097]"
37,20,0.125,3,1,4,7,2,1,moving,False,0.0014889240264892578,True,6.0,False,2,"[[20, 0, 0], [20, 1, 0], [9, 1, 1]]",[0.7386131207412368]
