,num_nodes,p,dim,burnt_nodes,instance,lambda_d,D,T,algorithm,infeasible,runtime,not_interrupted,objective,is_upper_bound,D_max,defended_seq,distances
0,10,0.25,3,3,0,2,3,1,moving,False,0.0024487972259521484,True,8.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [7, 1, 2]]",[0.7306792350114127]
1,10,0.25,3,3,0,2,3,2,moving,False,0.04460906982421875,True,8.0,True,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2], [10, 2, 0], [7, 2, 1], [0, 2, 2]]","[0.0, 1.3043955432769114]"
2,10,0.25,3,3,0,7,1,1,moving,False,0.00036597251892089844,True,8.0,False,1,"[[10, 0, 0], [10, 1, 0]]",[0.0]
3,10,0.25,3,3,0,7,1,2,moving,False,0.0005769729614257812,True,10.0,True,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0]]","[0.0, 0.0]"
4,10,0.25,3,3,1,2,3,1,moving,False,0.0009529590606689453,True,9.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2]]",[0.0]
5,10,0.25,3,3,1,2,3,2,moving,False,0.0026578903198242188,True,10.0,True,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 1, 2], [10, 2, 0], [10, 2, 1], [10, 2, 2]]","[0.0, 0.0]"
6,10,0.25,3,3,1,7,1,1,moving,False,0.0004000663757324219,True,9.0,False,1,"[[10, 0, 0], [10, 1, 0]]",[0.0]
7,10,0.25,3,3,1,7,1,2,moving,False,0.0006189346313476562,True,10.0,True,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0]]","[0.0, 0.0]"
8,10,0.25,3,3,2,2,3,1,moving,False,0.024821043014526367,True,8.0,False,3,"[[10, 0, 0], [10, 1, 0], [3, 1, 1], [3, 1, 2]]",[0.49028711816036535]
9,10,0.25,3,3,2,2,3,2,moving,False,0.07796907424926758,True,8.0,True,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [1, 1, 2], [1, 2, 0], [1, 2, 1], [7, 2, 2]]","[0.7543570625875172, 0.9735150346052329]"
10,10,0.25,3,3,2,7,2,1,moving,False,0.0006539821624755859,True,9.0,False,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1]]",[0.0]
11,10,0.25,3,3,2,7,2,2,moving,False,0.001461029052734375,True,10.0,True,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 2, 0], [10, 2, 1]]","[0.0, 0.0]"
12,10,0.25,3,3,3,2,3,1,moving,False,0.0024611949920654297,True,4.0,False,3,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [6, 1, 2]]",[0.6791372430446954]
13,10,0.25,3,3,3,2,3,2,moving,False,0.05564093589782715,True,4.0,True,3,"[[10, 0, 0], [6, 1, 0], [6, 1, 1], [6, 1, 2], [5, 2, 0], [5, 2, 1], [5, 2, 2]]","[0.6791372430446954, 1.7800268632227632]"
14,10,0.25,3,3,3,7,1,1,moving,False,0.0003628730773925781,True,5.0,False,1,"[[10, 0, 0], [10, 1, 0]]",[0.0]
15,10,0.25,3,3,3,7,1,2,moving,False,0.0005781650543212891,True,8.0,False,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0]]","[0.0, 0.0]"
16,10,0.25,3,3,3,7,1,3,moving,False,0.0009098052978515625,True,10.0,True,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0], [10, 3, 0]]","[0.0, 0.0, 0.0]"
17,10,0.25,3,3,4,2,2,1,moving,False,0.0008988380432128906,True,7.0,False,2,"[[10, 0, 0], [10, 1, 0], [7, 1, 1]]",[0.8016955563147781]
18,10,0.25,3,3,4,2,2,2,moving,False,0.0036809444427490234,True,8.0,True,2,"[[10, 0, 0], [10, 1, 0], [7, 1, 1], [7, 2, 0], [7, 2, 1]]","[0.8016955563147781, 0.8016955563147781]"
19,10,0.25,3,3,4,7,1,1,moving,False,0.0003609657287597656,True,8.0,False,1,"[[10, 0, 0], [10, 1, 0]]",[0.0]
20,10,0.25,3,3,4,7,1,2,moving,False,0.0006129741668701172,True,10.0,True,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0]]","[0.0, 0.0]"
21,10,0.25,3,3,5,2,2,1,moving,False,0.0013859272003173828,True,8.0,False,2,"[[10, 0, 0], [10, 1, 0], [6, 1, 1]]",[0.8212257245255321]
22,10,0.25,3,3,5,2,2,2,moving,False,0.005413055419921875,True,9.0,True,2,"[[10, 0, 0], [6, 1, 0], [6, 1, 1], [6, 2, 0], [6, 2, 1]]","[0.8212257245255321, 0.8212257245255321]"
23,10,0.25,3,3,5,7,1,1,moving,False,0.0004220008850097656,True,9.0,False,1,"[[10, 0, 0], [10, 1, 0]]",[0.0]
24,10,0.25,3,3,5,7,1,2,moving,False,0.0006241798400878906,True,10.0,True,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0]]","[0.0, 0.0]"
25,10,0.25,3,3,6,2,2,1,moving,False,0.0020020008087158203,True,6.0,False,2,"[[10, 0, 0], [2, 1, 0], [7, 1, 1]]",[0.9775269417858005]
26,10,0.25,3,3,6,2,2,2,moving,False,0.009675979614257812,True,8.0,True,2,"[[10, 0, 0], [2, 1, 0], [7, 1, 1], [7, 2, 0], [7, 2, 1]]","[0.9775269417858009, 0.9775269417858009]"
27,10,0.25,3,3,6,7,1,1,moving,False,0.0003859996795654297,True,8.0,False,1,"[[10, 0, 0], [10, 1, 0]]",[0.0]
28,10,0.25,3,3,6,7,1,2,moving,False,0.0006358623504638672,True,10.0,True,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0]]","[0.0, 0.0]"
29,10,0.25,3,3,7,2,2,1,moving,False,0.0015211105346679688,True,8.0,False,2,"[[10, 0, 0], [10, 1, 0], [4, 1, 1]]",[0.5994702172352262]
30,10,0.25,3,3,7,2,2,2,moving,False,0.00946187973022461,True,8.0,True,2,"[[10, 0, 0], [10, 1, 0], [4, 1, 1], [4, 2, 0], [9, 2, 1]]","[0.5994702172352309, 1.1990436225258936]"
31,10,0.25,3,3,7,7,1,1,moving,False,0.0003609657287597656,True,9.0,False,1,"[[10, 0, 0], [10, 1, 0]]",[0.0]
32,10,0.25,3,3,7,7,1,2,moving,False,0.0005698204040527344,True,10.0,True,1,"[[10, 0, 0], [10, 1, 0], [10, 2, 0]]","[0.0, 0.0]"
33,10,0.25,3,3,8,2,3,1,moving,False,0.008173942565917969,True,6.0,False,3,"[[10, 0, 0], [1, 1, 0], [1, 1, 1], [0, 1, 2]]",[0.7935571462499468]
34,10,0.25,3,3,8,2,3,2,moving,False,0.09609603881835938,True,7.0,True,3,"[[10, 0, 0], [10, 1, 0], [0, 1, 1], [0, 1, 2], [0, 2, 0], [4, 2, 1], [1, 2, 2]]","[0.7529816486282257, 1.738321204985473]"
35,10,0.25,3,3,8,7,2,1,moving,False,0.00127410888671875,True,7.0,False,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1]]",[0.0]
36,10,0.25,3,3,8,7,2,2,moving,False,0.006857156753540039,True,8.0,True,2,"[[10, 0, 0], [1, 1, 0], [1, 1, 1], [4, 2, 0], [4, 2, 1]]","[0.7747043018483728, 1.6212038129160924]"
37,10,0.25,3,3,9,2,2,1,moving,False,0.0009980201721191406,True,6.0,False,2,"[[10, 0, 0], [10, 1, 0], [5, 1, 1]]",[0.9519543760286924]
38,10,0.25,3,3,9,2,2,2,moving,False,0.006568193435668945,True,7.0,True,2,"[[10, 0, 0], [10, 1, 0], [5, 1, 1], [5, 2, 0], [3, 2, 1]]","[0.9519543760286924, 1.1207678434829496]"
39,10,0.25,3,3,9,7,2,1,moving,False,0.0006098747253417969,True,7.0,False,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1]]",[0.0]
40,10,0.25,3,3,9,7,2,2,moving,False,0.0015521049499511719,True,10.0,True,2,"[[10, 0, 0], [10, 1, 0], [10, 1, 1], [10, 2, 0], [10, 2, 1]]","[0.0, 0.0]"
