,num_nodes,p,dim,burnt_nodes,instance,lambda_d,D,T,algorithm,infeasible,runtime,not_interrupted,objective,is_upper_bound,D_max,defended_seq,distances
10,40,0.0625,3,1,1,2,4,1,moving,False,0.155198812484741,True,2,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [7, 1, 3]]",[0.2897834866997372]
11,40,0.0625,3,1,1,2,4,2,moving,False,27.4112129211426,True,2,True,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [40, 2, 0], [40, 2, 1], [40, 2, 2], [10, 2, 3]]","[0.0, 1.872919924540813]"
12,40,0.0625,3,1,1,7,2,1,moving,False,0.002189874649048,True,2,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
13,40,0.0625,3,1,1,7,2,2,moving,False,0.018870830535889,True,3,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [7, 2, 1]]","[0.0, 1.0142422034490801]"
14,40,0.0625,3,1,1,7,2,3,moving,False,0.078426837921143,True,4,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [7, 3, 0], [7, 3, 1]]","[0.0, 0.0, 1.014242203449077]"
15,40,0.0625,3,1,1,7,2,4,moving,False,0.222915887832642,True,5,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [40, 3, 1], [40, 4, 0], [40, 4, 1]]","[0.0, 0.0, 0.0, 0.0]"
16,40,0.0625,3,1,1,7,2,5,moving,False,1.99695205688477,True,6,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [40, 3, 1], [40, 4, 0], [40, 4, 1], [40, 5, 0], [40, 5, 1]]","[0.0, 0.0, 0.0, 0.0, 0.0]"
17,40,0.0625,3,1,1,7,2,6,moving,False,13.9532499313355,True,7,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [40, 3, 1], [40, 4, 0], [40, 4, 1], [40, 5, 0], [40, 5, 1], [40, 6, 0], [40, 6, 1]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18,40,0.0625,3,1,1,7,2,7,moving,False,42.5567979812622,True,8,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [40, 3, 1], [7, 4, 0], [7, 4, 1], [7, 5, 0], [7, 5, 1], [7, 6, 0], [19, 6, 1], [9, 7, 0], [9, 7, 1]]","[0.0, 0.0, 0.0, 1.0142422034490801, 1.0142422034490801, 4.1139972514033305, 6.901501232124101]"
19,40,0.0625,3,1,1,7,2,8,moving,False,81.1654479503632,True,8,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [40, 3, 1], [40, 4, 0], [40, 4, 1], [40, 5, 0], [40, 5, 1], [40, 6, 0], [40, 6, 1], [7, 7, 0], [5, 7, 1], [29, 8, 0], [29, 8, 1]]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.709749399148042, 6.706132041592818]"
20,40,0.0625,3,1,3,2,4,1,moving,False,0.298600912094116,True,3,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [11, 1, 2], [29, 1, 3]]",[0.9028180676778998]
21,40,0.0625,3,1,3,2,4,2,moving,False,34.2833778858185,True,4,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [36, 1, 2], [36, 1, 3], [36, 2, 0], [36, 2, 1], [2, 2, 2], [2, 2, 3]]","[0.3984570759827025, 1.7117527989133516]"
22,40,0.0625,3,1,3,2,4,3,moving,False,420.217512130737,True,6,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [40, 2, 0], [36, 2, 1], [36, 2, 2], [2, 2, 3], [2, 3, 0], [26, 3, 1], [26, 3, 2], [26, 3, 3]]","[0.0, 1.7117527989132273, 2.569444665106179]"
23,40,0.0625,3,1,3,2,4,4,moving,False,1689.36220598221,True,7,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [40, 2, 0], [40, 2, 1], [36, 2, 2], [36, 2, 3], [26, 3, 0], [26, 3, 1], [31, 3, 2], [35, 3, 3], [35, 4, 0], [22, 4, 1], [39, 4, 2], [39, 4, 3]]","[0.0, 0.39845707598257807, 2.9518611705605426, 3.771912387177152]"
24,40,0.0625,3,1,3,2,4,5,moving,False,30764.4649078846,True,8,True,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [26, 1, 2], [26, 1, 3], [26, 2, 0], [26, 2, 1], [26, 2, 2], [26, 2, 3], [26, 3, 0], [27, 3, 1], [27, 3, 2], [27, 3, 3], [20, 4, 0], [20, 4, 1], [17, 4, 2], [17, 4, 3], [22, 5, 0], [22, 5, 1], [22, 5, 2], [22, 5, 3]]","[0.854613837315847, 0.854613837315847, 2.220729965103244, 3.965412870627415, 4.5054974070561]"
25,40,0.0625,3,1,3,7,2,1,moving,False,0.012914896011353,True,3,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
26,40,0.0625,3,1,3,7,2,2,moving,False,0.018495082855225,True,5,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [36, 2, 1]]","[0.0, 1.3945997659390335]"
27,40,0.0625,3,1,3,7,2,3,moving,False,0.096214056015015,True,8,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [36, 2, 1], [36, 3, 0], [36, 3, 1]]","[0.0, 1.3945997659390272, 1.3945997659390272]"
28,40,0.0625,3,1,3,7,2,4,moving,False,0.571786880493164,True,15,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [26, 3, 1], [26, 4, 0], [26, 4, 1]]","[0.0, 0.0, 2.991148430605464, 2.991148430605464]"
29,40,0.0625,3,1,3,7,2,5,moving,False,3.57534289360046,True,26,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [26, 3, 1], [26, 4, 0], [26, 4, 1], [26, 5, 0], [26, 5, 1]]","[0.0, 0.0, 2.991148430605464, 2.991148430605464, 2.991148430605464]"
30,40,0.0625,3,1,3,7,2,6,moving,False,20.3791468143463,True,32,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [26, 3, 1], [26, 4, 0], [26, 4, 1], [26, 5, 0], [26, 5, 1], [10, 6, 0], [21, 6, 1]]","[0.0, -5.4643789493269423e-17, 2.9911484306054636, 2.9911484306054636, 2.9911484306054636, 5.902811997194416]"
31,40,0.0625,3,1,3,7,2,7,moving,False,50.6921050548553,True,35,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [26, 3, 0], [26, 3, 1], [26, 4, 0], [26, 4, 1], [26, 5, 0], [26, 5, 1], [26, 6, 0], [10, 6, 1], [18, 7, 0], [18, 7, 1]]","[0.0, 0.0, 2.991148430605464, 2.9911484306054605, 2.9911484306054543, 5.096459765209834, 6.414102121859609]"
32,40,0.0625,3,1,3,7,2,8,moving,False,75.7338240146637,True,35,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [11, 3, 1], [15, 4, 0], [15, 4, 1], [21, 5, 0], [21, 5, 1], [10, 6, 0], [10, 6, 1], [18, 7, 0], [18, 7, 1], [18, 8, 0], [18, 8, 1]]","[0.0, 0.0, 1.8137677091188635, 3.217159732774668, 4.7529396997848545, 5.559291931769417, 6.876934288419193, 6.876934288419193]"
33,40,0.0625,3,1,4,2,4,1,moving,False,0.427142143249512,True,3,False,4,"[[40, 0, 0], [40, 1, 0], [14, 1, 1], [14, 1, 2], [14, 1, 3]]",[0.5462446706437138]
34,40,0.0625,3,1,4,2,4,2,moving,False,36.3974850177765,True,4,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [40, 1, 3], [40, 2, 0], [40, 2, 1], [36, 2, 2], [22, 2, 3]]","[0.0, 1.8738556120689722]"
35,40,0.0625,3,1,4,2,4,3,moving,False,82.7644791603088,True,4,True,4,"[[40, 0, 0], [40, 1, 0], [22, 1, 1], [22, 1, 2], [22, 1, 3], [22, 2, 0], [22, 2, 1], [36, 2, 2], [36, 2, 3], [30, 3, 0], [30, 3, 1], [30, 3, 2], [30, 3, 3]]","[0.9156508929195107, 1.651883359532294, 2.5797217576591502]"
36,40,0.0625,3,1,4,7,2,1,moving,False,0.002161979675293,True,3,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
37,40,0.0625,3,1,4,7,2,2,moving,False,0.018412828445435,True,6,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [14, 2, 1]]","[0.0, 1.9118563472529986]"
38,40,0.0625,3,1,4,7,2,3,moving,False,0.078305959701538,True,9,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [35, 3, 0], [35, 3, 1]]","[0.0, 0.0, 2.8544352095840506]"
39,40,0.0625,3,1,4,7,2,4,moving,False,0.353086948394775,True,15,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [35, 3, 0], [35, 3, 1], [35, 4, 0], [35, 4, 1]]","[0.0, 0.0, 2.8544352095840506, 2.8544352095840506]"
40,40,0.0625,3,1,4,7,2,5,moving,False,3.73590898513794,True,22,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [35, 3, 0], [35, 3, 1], [35, 4, 0], [35, 4, 1], [3, 5, 0], [3, 5, 1]]","[0.0, 0.0, 2.8544352095840506, 2.8544352095840506, 3.283698965865518]"
41,40,0.0625,3,1,4,7,2,6,moving,False,18.5965468883514,True,30,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [14, 3, 1], [23, 4, 0], [23, 4, 1], [23, 5, 0], [23, 5, 1], [13, 6, 0], [13, 6, 1]]","[0.0, 0.0, 1.9118563472529986, 3.2986535313139775, 3.298653531313988, 5.8762926223036]"
42,40,0.0625,3,1,4,7,2,7,moving,False,45.5374000072479,True,32,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [40, 3, 1], [40, 4, 0], [14, 4, 1], [23, 5, 0], [23, 5, 1], [23, 6, 0], [13, 6, 1], [13, 7, 0], [13, 7, 1]]","[0.0, 0.0, -2.0816681711721685e-17, 1.9118563472529986, 3.298653531313957, 5.876292622303571, 5.876292622303571]"
43,40,0.0625,3,1,4,7,2,8,moving,False,79.8445219993591,True,35,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [14, 3, 1], [14, 4, 0], [23, 4, 1], [21, 5, 0], [21, 5, 1], [21, 6, 0], [21, 6, 1], [21, 7, 0], [21, 7, 1], [21, 8, 0], [21, 8, 1]]","[0.0, 0.0, 1.9118563472529986, 3.298653531313957, 4.925871226050242, 4.925871226050242, 4.925871226050242, 4.925871226050242]"
44,40,0.0625,3,1,4,7,2,9,moving,False,119.644953012466,True,35,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [40, 3, 1], [40, 4, 0], [14, 4, 1], [14, 5, 0], [23, 5, 1], [23, 6, 0], [23, 6, 1], [23, 7, 0], [23, 7, 1], [23, 8, 0], [28, 8, 1], [28, 9, 0], [28, 9, 1]]","[0.0, 0.0, 0.0, 1.9118563472529986, 3.298653531313957, 3.298653531313957, 3.298653531313957, 7.341464582335566, 7.341464582335566]"
45,40,0.0625,3,1,5,2,4,1,moving,False,0.677809953689575,True,8,False,4,"[[40, 0, 0], [40, 1, 0], [27, 1, 1], [15, 1, 2], [15, 1, 3]]",[0.9735946122640906]
46,40,0.0625,3,1,5,2,4,2,moving,False,50.7945110797882,True,16,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [5, 1, 3], [27, 2, 0], [1, 2, 1], [1, 2, 2], [1, 2, 3]]","[0.6737836854364382, 1.5852362164945537]"
47,40,0.0625,3,1,5,2,4,3,moving,False,331.386053085327,True,20,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [12, 1, 3], [10, 2, 0], [31, 2, 1], [31, 2, 2], [29, 2, 3], [29, 3, 0], [37, 3, 1], [7, 3, 2], [7, 3, 3]]","[0.9182875694704551, 1.9917347472235734, 2.9019872802848488]"
48,40,0.0625,3,1,5,2,4,4,moving,False,865.406191110611,True,21,True,4,"[[40, 0, 0], [40, 1, 0], [10, 1, 1], [10, 1, 2], [10, 1, 3], [16, 2, 0], [16, 2, 1], [31, 2, 2], [29, 2, 3], [29, 3, 0], [29, 3, 1], [7, 3, 2], [7, 3, 3], [7, 4, 0], [7, 4, 1], [39, 4, 2], [21, 4, 3]]","[0.7821359778983512, 1.964538929350802, 2.680860382292739, 3.8633712904839035]"
49,40,0.0625,3,1,5,7,2,1,moving,False,0.002335071563721,True,9,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
50,40,0.0625,3,1,5,7,2,2,moving,False,0.01899790763855,True,20,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [27, 2, 1]]","[0.0, 1.9035962335058805]"
51,40,0.0625,3,1,5,7,2,3,moving,False,0.085555076599121,True,31,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [28, 3, 1]]","[0.0, 0.0, 2.202409535308302]"
52,40,0.0625,3,1,5,7,2,4,moving,False,0.472328901290894,True,36,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [13, 3, 0], [13, 3, 1], [13, 4, 0], [13, 4, 1]]","[0.0, 0.0, 2.977189719499421, 2.977189719499421]"
53,40,0.0625,3,1,5,7,2,5,moving,False,2.60562419891357,True,38,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [13, 3, 0], [13, 3, 1], [13, 4, 0], [13, 4, 1], [13, 5, 0], [13, 5, 1]]","[0.0, 0.0, 2.977189719499421, 2.977189719499421, 2.977189719499421]"
54,40,0.0625,3,1,5,7,2,6,moving,False,4.94683003425598,True,39,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [40, 3, 1], [38, 4, 0], [38, 4, 1], [38, 5, 0], [38, 5, 1], [38, 6, 0], [38, 6, 1]]","[0.0, 0.0, 0.0, 1.7838409564626636, 1.7838409564626636, 1.7838409564626636]"
55,40,0.0625,3,1,6,2,4,1,moving,False,1.0234100818634,True,3,False,4,"[[40, 0, 0], [40, 1, 0], [32, 1, 1], [26, 1, 2], [26, 1, 3]]",[0.984219253156076]
56,40,0.0625,3,1,6,2,4,2,moving,False,54.9843871593475,True,9,False,4,"[[40, 0, 0], [40, 1, 0], [32, 1, 1], [24, 1, 2], [24, 1, 3], [24, 2, 0], [36, 2, 1], [36, 2, 2], [36, 2, 3]]","[0.8303178207089679, 1.8048918259415667]"
57,40,0.0625,3,1,6,2,4,3,moving,False,779.159887075424,True,16,False,4,"[[40, 0, 0], [32, 1, 0], [32, 1, 1], [32, 1, 2], [36, 1, 3], [36, 2, 0], [36, 2, 1], [36, 2, 2], [1, 2, 3], [1, 3, 0], [1, 3, 1], [11, 3, 2], [28, 3, 3]]","[0.7586796167155587, 1.8600612051503005, 2.7607777364683885]"
58,40,0.0625,3,1,6,2,4,4,moving,False,11644.8078238964,True,22,False,4,"[[40, 0, 0], [32, 1, 0], [32, 1, 1], [32, 1, 2], [32, 1, 3], [36, 2, 0], [36, 2, 1], [1, 2, 2], [1, 2, 3], [11, 3, 0], [11, 3, 1], [11, 3, 2], [11, 3, 3], [26, 4, 0], [26, 4, 1], [15, 4, 2], [0, 4, 3]]","[0.19317683241767167, 1.8600612051503005, 2.339386281760188, 3.8519509267879535]"
59,40,0.0625,3,1,6,2,4,5,moving,False,46412.6959569454,True,23,True,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [32, 1, 3], [36, 2, 0], [36, 2, 1], [36, 2, 2], [36, 2, 3], [36, 3, 0], [11, 3, 1], [28, 3, 2], [17, 3, 3], [17, 4, 0], [4, 4, 1], [4, 4, 2], [0, 4, 3], [0, 5, 0], [23, 5, 1], [23, 5, 2], [23, 5, 3]]","[0.19317683241767167, 0.7586796167155587, 2.7493109078512363, 3.962735102685118, 4.269959678344487]"
60,40,0.0625,3,1,6,7,2,1,moving,False,0.003239870071411,True,3,False,2,"[[40, 0, 0], [40, 1, 0], [32, 1, 1]]",[0.6761189134618508]
61,40,0.0625,3,1,6,7,2,2,moving,False,0.057013988494873,True,11,False,2,"[[40, 0, 0], [40, 1, 0], [32, 1, 1], [32, 2, 0], [32, 2, 1]]","[0.6761189134618508, 0.6761189134618508]"
62,40,0.0625,3,1,6,7,2,3,moving,False,0.231433868408203,True,26,False,2,"[[40, 0, 0], [40, 1, 0], [32, 1, 1], [32, 2, 0], [32, 2, 1], [32, 3, 0], [34, 3, 1]]","[0.6761189134618508, 0.6761189134618508, 2.1342455258455755]"
63,40,0.0625,3,1,6,7,2,4,moving,False,1.07539987564087,True,33,False,2,"[[40, 0, 0], [40, 1, 0], [32, 1, 1], [32, 2, 0], [32, 2, 1], [32, 3, 0], [15, 3, 1], [15, 4, 0], [15, 4, 1]]","[0.6761189134618508, 0.6761189134618557, 2.539770054094816, 2.539770054094816]"
64,40,0.0625,3,1,6,7,2,5,moving,False,3.5411548614502,True,37,True,2,"[[40, 0, 0], [40, 1, 0], [32, 1, 1], [32, 2, 0], [32, 2, 1], [32, 3, 0], [15, 3, 1], [15, 4, 0], [15, 4, 1], [15, 5, 0], [34, 5, 1]]","[0.6761189134618508, 0.6761189134618557, 2.539770054094809, 2.539770054094973, 4.807301805695263]"
65,40,0.0625,3,1,7,2,4,1,moving,False,0.621407985687256,True,4,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [21, 1, 3]]",[0.7930039684535588]
66,40,0.0625,3,1,7,2,4,2,moving,False,42.7046318054199,True,10,False,4,"[[40, 0, 0], [25, 1, 0], [25, 1, 1], [25, 1, 2], [25, 1, 3], [14, 2, 0], [19, 2, 1], [19, 2, 2], [19, 2, 3]]","[0.6547880108650086, 1.7696379984221355]"
67,40,0.0625,3,1,7,2,4,3,moving,False,375.412183046341,True,19,False,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [25, 1, 3], [19, 2, 0], [19, 2, 1], [19, 2, 2], [19, 2, 3], [19, 3, 0], [29, 3, 1], [29, 3, 2], [27, 3, 3]]","[0.6547880108650086, 1.0759788851260446, 2.5498808137325293]"
68,40,0.0625,3,1,7,2,4,4,moving,False,4257.86529397965,True,25,False,4,"[[40, 0, 0], [40, 1, 0], [25, 1, 1], [25, 1, 2], [25, 1, 3], [25, 2, 0], [25, 2, 1], [19, 2, 2], [19, 2, 3], [29, 3, 0], [29, 3, 1], [11, 3, 2], [30, 3, 3], [23, 4, 0], [24, 4, 1], [24, 4, 2], [24, 4, 3]]","[0.6547880108650086, 1.0759788851260448, 2.9289706948342418, 3.8966709530992167]"
69,40,0.0625,3,1,7,2,4,5,moving,False,17791.4494988918,True,27,True,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [25, 1, 3], [19, 2, 0], [19, 2, 1], [19, 2, 2], [19, 2, 3], [4, 3, 0], [4, 3, 1], [4, 3, 2], [4, 3, 3], [13, 4, 0], [20, 4, 1], [12, 4, 2], [12, 4, 3], [12, 5, 0], [12, 5, 1], [12, 5, 2], [5, 5, 3]]","[0.6547880108650086, 1.0759788851260448, 2.3187433505694237, 3.846885978601109, 4.679139170546528]"
70,40,0.0625,3,1,7,7,2,1,moving,False,0.002187967300415,True,5,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1]]",[0.0]
71,40,0.0625,3,1,7,7,2,2,moving,False,0.028484106063843,True,14,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [27, 2, 1]]","[0.0, 1.7559423266198975]"
72,40,0.0625,3,1,7,7,2,3,moving,False,0.134488105773926,True,28,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [14, 3, 1]]","[0.0, 0.0, 1.264966361898761]"
73,40,0.0625,3,1,7,7,2,4,moving,False,0.318203926086426,True,38,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [14, 3, 1], [14, 4, 0], [14, 4, 1]]","[0.0, 0.0, 1.2649663618987868, 1.2649663618987868]"
74,40,0.0625,3,1,7,7,2,5,moving,False,1.6591968536377,True,38,True,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [40, 3, 0], [14, 3, 1], [14, 4, 0], [14, 4, 1], [0, 5, 0], [0, 5, 1]]","[0.0, 0.0, 1.264966361898761, 1.2649663618987597, 3.091524472263786]"
75,40,0.0625,3,1,8,2,4,1,moving,False,1.91786098480225,True,4,False,4,"[[40, 0, 0], [40, 1, 0], [25, 1, 1], [17, 1, 2], [17, 1, 3]]",[0.8844740280924213]
76,40,0.0625,3,1,8,2,4,2,moving,False,52.5246939659119,True,5,False,4,"[[40, 0, 0], [40, 1, 0], [25, 1, 1], [23, 1, 2], [23, 1, 3], [23, 2, 0], [23, 2, 1], [35, 2, 2], [14, 2, 3]]","[0.8710919692297425, 1.8636491809460456]"
77,40,0.0625,3,1,8,2,4,3,moving,False,490.328577041626,True,6,False,4,"[[40, 0, 0], [25, 1, 0], [14, 1, 1], [35, 1, 2], [35, 1, 3], [23, 2, 0], [23, 2, 1], [23, 2, 2], [23, 2, 3], [23, 3, 0], [23, 3, 1], [23, 3, 2], [29, 3, 3]]","[0.9996910012563607, 1.7033307303750478, 2.463615662140489]"
78,40,0.0625,3,1,8,2,4,4,moving,False,706.67321896553,True,6,True,4,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 1, 2], [10, 1, 3], [22, 2, 0], [35, 2, 1], [35, 2, 2], [35, 2, 3], [35, 3, 0], [28, 3, 1], [17, 3, 2], [17, 3, 3], [17, 4, 0], [17, 4, 1], [39, 4, 2], [39, 4, 3]]","[0.9048931420490339, 1.8912848744926332, 2.9829607356099617, 3.4275078005591197]"
79,40,0.0625,3,1,8,7,2,1,moving,False,0.003023147583008,True,4,False,2,"[[40, 0, 0], [40, 1, 0], [25, 1, 1]]",[0.7525122179134204]
80,40,0.0625,3,1,8,7,2,2,moving,False,0.051110029220581,True,8,False,2,"[[40, 0, 0], [40, 1, 0], [25, 1, 1], [25, 2, 0], [25, 2, 1]]","[0.7525122179134204, 0.7525122179134204]"
81,40,0.0625,3,1,8,7,2,3,moving,False,0.333261013031006,True,15,False,2,"[[40, 0, 0], [40, 1, 0], [25, 1, 1], [25, 2, 0], [25, 2, 1], [25, 3, 0], [28, 3, 1]]","[0.7525122179134204, 0.7525122179134205, 2.4568698996553313]"
82,40,0.0625,3,1,8,7,2,4,moving,False,3.07609796524048,True,20,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [40, 2, 0], [40, 2, 1], [28, 3, 0], [17, 3, 1], [17, 4, 0], [17, 4, 1]]","[0.0, 0.0, 2.803828355377427, 2.803828355377427]"
83,40,0.0625,3,1,8,7,2,5,moving,False,20.3229179382324,True,25,False,2,"[[40, 0, 0], [40, 1, 0], [40, 1, 1], [28, 2, 0], [28, 2, 1], [28, 3, 0], [17, 3, 1], [17, 4, 0], [17, 4, 1], [19, 5, 0], [19, 5, 1]]","[0.0, 1.7364063369064764, 2.8038283553774286, 2.8038283553774286, 4.8657446534810305]"
